"Local","Latit","Longit","Ano","Solo","Cultivar","Bloco","kgha","Tecnologia","GM","Plantio","Ciclo","Textura_do_solo","Latitude","Longitude","Colheita","Cycle3","Cycle4","ID","Temp","Caracteristica","Clima","ALLSKY_SFC_LW_DWN_mean_0.45","ALLSKY_SFC_LW_DWN_mean_45.70","ALLSKY_SFC_LW_DWN_mean_70.","ALLSKY_SFC_SW_DWN_mean_0.45","ALLSKY_SFC_SW_DWN_mean_45.70","ALLSKY_SFC_SW_DWN_mean_70.","ETP_mean_0.45","ETP_mean_45.70","ETP_mean_70.","FRUE_mean_0.45","FRUE_mean_45.70","FRUE_mean_70.","GDD_mean_0.45","GDD_mean_45.70","GDD_mean_70.","PETP_mean_0.45","PETP_mean_45.70","PETP_mean_70.","RH2M_mean_0.45","RH2M_mean_45.70","RH2M_mean_70.","RTA_mean_0.45","RTA_mean_45.70","RTA_mean_70.","SPV_mean_0.45","SPV_mean_45.70","SPV_mean_70.","T2M_MAX_mean_0.45","T2M_MAX_mean_45.70","T2M_MAX_mean_70.","T2M_mean_0.45","T2M_mean_45.70","T2M_mean_70.","T2M_MIN_mean_0.45","T2M_MIN_mean_45.70","T2M_MIN_mean_70.","T2M_RANGE_mean_0.45","T2M_RANGE_mean_45.70","T2M_RANGE_mean_70.","T2MDEW_mean_0.45","T2MDEW_mean_45.70","T2MDEW_mean_70.","VPD_mean_0.45","VPD_mean_45.70","VPD_mean_70.","WS2M_mean_0.45","WS2M_mean_45.70","WS2M_mean_70.","ALLSKY_SFC_LW_DWN_sum_0.45","ALLSKY_SFC_LW_DWN_sum_45.70","ALLSKY_SFC_LW_DWN_sum_70.","PRECTOT_sum_0.45","PRECTOT_sum_45.70","PRECTOT_sum_70."
"Paraiso do Tocantins","10°11' 16.9'' S","48°40' 54.6'' W",2021,"Latossolo","M8644IPRO",4,6813.65848607228,"IPRO",8.6,2020-11-04,123,"Media/argilosa",-10.1880277777778,-48.6818333333333,2021-03-07,"Tardio","Tardio",41,-1.2,"LaNina","ModerateLaNina",417.444636363636,420.6646,417.418818181818,21.1325909090909,21.3298,16.9660909090909,9.81839253384272,9.85411886146895,7.79542960367122,0.766773809523809,0.712009523809524,0.660883116883117,11.3157727272727,11.1414,10.9861818181818,-6.26184707929727,-2.87171886146895,1.21602494178333,68.7280454545455,74.391,81.4504545454545,39.3634193241966,39.4905103019341,39.3038850750373,0.222550642200942,0.209924510725724,0.198683114362138,33.5064545454545,31.5826,29.7457272727273,27.7203181818182,26.9806,25.6433636363636,22.6580454545455,22.2818,21.9713636363636,10.8494090909091,9.3018,7.77536363636364,20.6796363636364,21.5986,21.9580909090909,1.53920415073538,1.10192267631691,0.785593900070158,1.89736363636364,1.2182,1.41281818181818,18367.521,10516.591,22957.981,156.401,174.511,495.521
"Paraiso do Tocantins","10°11' 16.9'' S","48°40' 54.6'' W",2021,"Latossolo","NS7709",1,3268.96551724138,"IPRO",7.7,2020-11-04,105,"Media/argilosa",-10.1880277777778,-48.6818333333333,2021-02-17,"Precoce","Precoce",32,-1.2,"LaNina","ModerateLaNina",417.444636363636,420.6646,420.459378378378,21.1325909090909,21.3298,17.5472162162162,9.81839253384272,9.85411886146895,8.08432563659392,0.766773809523809,0.712009523809524,0.684166023166023,11.3157727272727,11.1414,11.1301891891892,-6.26184707929727,-2.87171886146895,-0.472325636593924,68.7280454545455,74.391,78.9128918918919,39.3634193241966,39.4905103019341,39.5182648057116,0.222550642200942,0.209924510725724,0.203650979209102,33.5064545454545,31.5826,30.4355945945946,27.7203181818182,26.9806,26.1637027027027,22.6580454545455,22.2818,22.2593783783784,10.8494090909091,9.3018,8.17721621621622,20.6796363636364,21.5986,21.903972972973,1.53920415073538,1.10192267631691,0.900007210749624,1.89736363636364,1.2182,1.38289189189189,18367.521,10516.591,15556.961,156.401,174.511,281.571
"Paraiso do Tocantins","10°11' 16.9'' S","48°40' 54.6'' W",2021,"Latossolo","NS7709",2,4658.96094241436,"IPRO",7.7,2020-11-04,105,"Media/argilosa",-10.1880277777778,-48.6818333333333,2021-02-17,"Precoce","Precoce",32,-1.2,"LaNina","ModerateLaNina",417.444636363636,420.6646,420.459378378378,21.1325909090909,21.3298,17.5472162162162,9.81839253384272,9.85411886146895,8.08432563659392,0.766773809523809,0.712009523809524,0.684166023166023,11.3157727272727,11.1414,11.1301891891892,-6.26184707929727,-2.87171886146895,-0.472325636593924,68.7280454545455,74.391,78.9128918918919,39.3634193241966,39.4905103019341,39.5182648057116,0.222550642200942,0.209924510725724,0.203650979209102,33.5064545454545,31.5826,30.4355945945946,27.7203181818182,26.9806,26.1637027027027,22.6580454545455,22.2818,22.2593783783784,10.8494090909091,9.3018,8.17721621621622,20.6796363636364,21.5986,21.903972972973,1.53920415073538,1.10192267631691,0.900007210749624,1.89736363636364,1.2182,1.38289189189189,18367.521,10516.591,15556.961,156.401,174.511,281.571
"Paraiso do Tocantins","10°11' 16.9'' S","48°40' 54.6'' W",2021,"Latossolo","NS7709",3,4131.34197232594,"IPRO",7.7,2020-11-04,105,"Media/argilosa",-10.1880277777778,-48.6818333333333,2021-02-17,"Precoce","Precoce",32,-1.2,"LaNina","ModerateLaNina",417.444636363636,420.6646,420.459378378378,21.1325909090909,21.3298,17.5472162162162,9.81839253384272,9.85411886146895,8.08432563659392,0.766773809523809,0.712009523809524,0.684166023166023,11.3157727272727,11.1414,11.1301891891892,-6.26184707929727,-2.87171886146895,-0.472325636593924,68.7280454545455,74.391,78.9128918918919,39.3634193241966,39.4905103019341,39.5182648057116,0.222550642200942,0.209924510725724,0.203650979209102,33.5064545454545,31.5826,30.4355945945946,27.7203181818182,26.9806,26.1637027027027,22.6580454545455,22.2818,22.2593783783784,10.8494090909091,9.3018,8.17721621621622,20.6796363636364,21.5986,21.903972972973,1.53920415073538,1.10192267631691,0.900007210749624,1.89736363636364,1.2182,1.38289189189189,18367.521,10516.591,15556.961,156.401,174.511,281.571
"Paraiso do Tocantins","10°11' 16.9'' S","48°40' 54.6'' W",2021,"Latossolo","NS7709",4,4821.43424144281,"IPRO",7.7,2020-11-04,105,"Media/argilosa",-10.1880277777778,-48.6818333333333,2021-02-17,"Precoce","Precoce",32,-1.2,"LaNina","ModerateLaNina",417.444636363636,420.6646,420.459378378378,21.1325909090909,21.3298,17.5472162162162,9.81839253384272,9.85411886146895,8.08432563659392,0.766773809523809,0.712009523809524,0.684166023166023,11.3157727272727,11.1414,11.1301891891892,-6.26184707929727,-2.87171886146895,-0.472325636593924,68.7280454545455,74.391,78.9128918918919,39.3634193241966,39.4905103019341,39.5182648057116,0.222550642200942,0.209924510725724,0.203650979209102,33.5064545454545,31.5826,30.4355945945946,27.7203181818182,26.9806,26.1637027027027,22.6580454545455,22.2818,22.2593783783784,10.8494090909091,9.3018,8.17721621621622,20.6796363636364,21.5986,21.903972972973,1.53920415073538,1.10192267631691,0.900007210749624,1.89736363636364,1.2182,1.38289189189189,18367.521,10516.591,15556.961,156.401,174.511,281.571
"Paraiso do Tocantins","10°11' 16.9'' S","48°40' 54.6'' W",2021,"Latossolo","NS8383RR",1,5175.66834560248,"RR",8.3,2020-11-04,115,"Media/argilosa",-10.1880277777778,-48.6818333333333,2021-02-27,"Medio","Medio",36,-1.2,"LaNina","ModerateLaNina",417.444636363636,420.6646,418.912914893617,21.1325909090909,21.3298,16.9635531914894,9.81839253384272,9.85411886146895,7.80367797204459,0.766773809523809,0.712009523809524,0.669900709219858,11.3157727272727,11.1414,11.0203617021277,-6.26184707929727,-2.87171886146895,0.837470964125622,68.7280454545455,74.391,80.3303617021277,39.3634193241966,39.4905103019341,39.4210119322167,0.222550642200942,0.209924510725724,0.200596330480327,33.5064545454545,31.5826,30.0561063829787,27.7203181818182,26.9806,25.8512127659574,22.6580454545455,22.2818,22.0397234042553,10.8494090909091,9.3018,8.0173829787234,20.6796363636364,21.5986,21.9152553191489,1.53920415073538,1.10192267631691,0.834579800695461,1.89736363636364,1.2182,1.43823404255319,18367.521,10516.591,19688.861,156.401,174.511,406.041
"Paraiso do Tocantins","10°11' 16.9'' S","48°40' 54.6'' W",2021,"Latossolo","NS8383RR",2,5518.63502428924,"RR",8.3,2020-11-04,115,"Media/argilosa",-10.1880277777778,-48.6818333333333,2021-02-27,"Medio","Medio",36,-1.2,"LaNina","ModerateLaNina",417.444636363636,420.6646,418.912914893617,21.1325909090909,21.3298,16.9635531914894,9.81839253384272,9.85411886146895,7.80367797204459,0.766773809523809,0.712009523809524,0.669900709219858,11.3157727272727,11.1414,11.0203617021277,-6.26184707929727,-2.87171886146895,0.837470964125622,68.7280454545455,74.391,80.3303617021277,39.3634193241966,39.4905103019341,39.4210119322167,0.222550642200942,0.209924510725724,0.200596330480327,33.5064545454545,31.5826,30.0561063829787,27.7203181818182,26.9806,25.8512127659574,22.6580454545455,22.2818,22.0397234042553,10.8494090909091,9.3018,8.0173829787234,20.6796363636364,21.5986,21.9152553191489,1.53920415073538,1.10192267631691,0.834579800695461,1.89736363636364,1.2182,1.43823404255319,18367.521,10516.591,19688.861,156.401,174.511,406.041
"Paraiso do Tocantins","10°11' 16.9'' S","48°40' 54.6'' W",2021,"Latossolo","NS8383RR",3,5508.91659433441,"RR",8.3,2020-11-04,115,"Media/argilosa",-10.1880277777778,-48.6818333333333,2021-02-27,"Medio","Medio",36,-1.2,"LaNina","ModerateLaNina",417.444636363636,420.6646,418.912914893617,21.1325909090909,21.3298,16.9635531914894,9.81839253384272,9.85411886146895,7.80367797204459,0.766773809523809,0.712009523809524,0.669900709219858,11.3157727272727,11.1414,11.0203617021277,-6.26184707929727,-2.87171886146895,0.837470964125622,68.7280454545455,74.391,80.3303617021277,39.3634193241966,39.4905103019341,39.4210119322167,0.222550642200942,0.209924510725724,0.200596330480327,33.5064545454545,31.5826,30.0561063829787,27.7203181818182,26.9806,25.8512127659574,22.6580454545455,22.2818,22.0397234042553,10.8494090909091,9.3018,8.0173829787234,20.6796363636364,21.5986,21.9152553191489,1.53920415073538,1.10192267631691,0.834579800695461,1.89736363636364,1.2182,1.43823404255319,18367.521,10516.591,19688.861,156.401,174.511,406.041
"Paraiso do Tocantins","10°11' 16.9'' S","48°40' 54.6'' W",2021,"Latossolo","NS8383RR",4,5061.7681813299,"RR",8.3,2020-11-04,115,"Media/argilosa",-10.1880277777778,-48.6818333333333,2021-02-27,"Medio","Medio",36,-1.2,"LaNina","ModerateLaNina",417.444636363636,420.6646,418.912914893617,21.1325909090909,21.3298,16.9635531914894,9.81839253384272,9.85411886146895,7.80367797204459,0.766773809523809,0.712009523809524,0.669900709219858,11.3157727272727,11.1414,11.0203617021277,-6.26184707929727,-2.87171886146895,0.837470964125622,68.7280454545455,74.391,80.3303617021277,39.3634193241966,39.4905103019341,39.4210119322167,0.222550642200942,0.209924510725724,0.200596330480327,33.5064545454545,31.5826,30.0561063829787,27.7203181818182,26.9806,25.8512127659574,22.6580454545455,22.2818,22.0397234042553,10.8494090909091,9.3018,8.0173829787234,20.6796363636364,21.5986,21.9152553191489,1.53920415073538,1.10192267631691,0.834579800695461,1.89736363636364,1.2182,1.43823404255319,18367.521,10516.591,19688.861,156.401,174.511,406.041
"Paraiso do Tocantins","10°11' 16.9'' S","48°40' 54.6'' W",2021,"Latossolo","P97Y91IPRO",2,5285.40546240641,"IPRO",7.9,2020-11-04,105,"Media/argilosa",-10.1880277777778,-48.6818333333333,2021-02-17,"Precoce","Precoce",32,-1.2,"LaNina","ModerateLaNina",417.444636363636,420.6646,420.459378378378,21.1325909090909,21.3298,17.5472162162162,9.81839253384272,9.85411886146895,8.08432563659392,0.766773809523809,0.712009523809524,0.684166023166023,11.3157727272727,11.1414,11.1301891891892,-6.26184707929727,-2.87171886146895,-0.472325636593924,68.7280454545455,74.391,78.9128918918919,39.3634193241966,39.4905103019341,39.5182648057116,0.222550642200942,0.209924510725724,0.203650979209102,33.5064545454545,31.5826,30.4355945945946,27.7203181818182,26.9806,26.1637027027027,22.6580454545455,22.2818,22.2593783783784,10.8494090909091,9.3018,8.17721621621622,20.6796363636364,21.5986,21.903972972973,1.53920415073538,1.10192267631691,0.900007210749624,1.89736363636364,1.2182,1.38289189189189,18367.521,10516.591,15556.961,156.401,174.511,281.571
"Paraiso do Tocantins","10°11' 16.9'' S","48°40' 54.6'' W",2021,"Latossolo","P97Y91IPRO",3,4883.2561728395,"IPRO",7.9,2020-11-04,105,"Media/argilosa",-10.1880277777778,-48.6818333333333,2021-02-17,"Precoce","Precoce",32,-1.2,"LaNina","ModerateLaNina",417.444636363636,420.6646,420.459378378378,21.1325909090909,21.3298,17.5472162162162,9.81839253384272,9.85411886146895,8.08432563659392,0.766773809523809,0.712009523809524,0.684166023166023,11.3157727272727,11.1414,11.1301891891892,-6.26184707929727,-2.87171886146895,-0.472325636593924,68.7280454545455,74.391,78.9128918918919,39.3634193241966,39.4905103019341,39.5182648057116,0.222550642200942,0.209924510725724,0.203650979209102,33.5064545454545,31.5826,30.4355945945946,27.7203181818182,26.9806,26.1637027027027,22.6580454545455,22.2818,22.2593783783784,10.8494090909091,9.3018,8.17721621621622,20.6796363636364,21.5986,21.903972972973,1.53920415073538,1.10192267631691,0.900007210749624,1.89736363636364,1.2182,1.38289189189189,18367.521,10516.591,15556.961,156.401,174.511,281.571
"Paraiso do Tocantins","10°11' 16.9'' S","48°40' 54.6'' W",2021,"Latossolo","P97Y91IPRO",4,5330.03261882572,"IPRO",7.9,2020-11-04,105,"Media/argilosa",-10.1880277777778,-48.6818333333333,2021-02-17,"Precoce","Precoce",32,-1.2,"LaNina","ModerateLaNina",417.444636363636,420.6646,420.459378378378,21.1325909090909,21.3298,17.5472162162162,9.81839253384272,9.85411886146895,8.08432563659392,0.766773809523809,0.712009523809524,0.684166023166023,11.3157727272727,11.1414,11.1301891891892,-6.26184707929727,-2.87171886146895,-0.472325636593924,68.7280454545455,74.391,78.9128918918919,39.3634193241966,39.4905103019341,39.5182648057116,0.222550642200942,0.209924510725724,0.203650979209102,33.5064545454545,31.5826,30.4355945945946,27.7203181818182,26.9806,26.1637027027027,22.6580454545455,22.2818,22.2593783783784,10.8494090909091,9.3018,8.17721621621622,20.6796363636364,21.5986,21.903972972973,1.53920415073538,1.10192267631691,0.900007210749624,1.89736363636364,1.2182,1.38289189189189,18367.521,10516.591,15556.961,156.401,174.511,281.571
"Paraiso do Tocantins","10°11' 16.9'' S","48°40' 54.6'' W",2021,"Latossolo","P97Y91IPRO",1,4377.8615343491,"IPRO",7.9,2020-11-04,105,"Media/argilosa",-10.1880277777778,-48.6818333333333,2021-02-17,"Precoce","Precoce",32,-1.2,"LaNina","ModerateLaNina",417.444636363636,420.6646,420.459378378378,21.1325909090909,21.3298,17.5472162162162,9.81839253384272,9.85411886146895,8.08432563659392,0.766773809523809,0.712009523809524,0.684166023166023,11.3157727272727,11.1414,11.1301891891892,-6.26184707929727,-2.87171886146895,-0.472325636593924,68.7280454545455,74.391,78.9128918918919,39.3634193241966,39.4905103019341,39.5182648057116,0.222550642200942,0.209924510725724,0.203650979209102,33.5064545454545,31.5826,30.4355945945946,27.7203181818182,26.9806,26.1637027027027,22.6580454545455,22.2818,22.2593783783784,10.8494090909091,9.3018,8.17721621621622,20.6796363636364,21.5986,21.903972972973,1.53920415073538,1.10192267631691,0.900007210749624,1.89736363636364,1.2182,1.38289189189189,18367.521,10516.591,15556.961,156.401,174.511,281.571
"Paraiso do Tocantins","10°11' 16.9'' S","48°40' 54.6'' W",2021,"Latossolo","P98Y21IPRO",2,5257.50701204422,"IPRO",8.2,2020-11-04,112,"Media/argilosa",-10.1880277777778,-48.6818333333333,2021-02-24,"Medio","Medio",34,-1.2,"LaNina","ModerateLaNina",417.444636363636,420.6646,419.288954545455,21.1325909090909,21.3298,17.0191818181818,9.81839253384272,9.85411886146895,7.83302965915814,0.766773809523809,0.712009523809524,0.673997835497836,11.3157727272727,11.1414,11.0428181818182,-6.26184707929727,-2.87171886146895,0.287152159023683,68.7280454545455,74.391,79.8614545454545,39.3634193241966,39.4905103019341,39.4556333878576,0.222550642200942,0.209924510725724,0.201466899053145,33.5064545454545,31.5826,30.1832727272727,27.7203181818182,26.9806,25.9469090909091,22.6580454545455,22.2818,22.0846363636364,10.8494090909091,9.3018,8.09963636363636,20.6796363636364,21.5986,21.9062272727273,1.53920415073538,1.10192267631691,0.854893852450538,1.89736363636364,1.2182,1.4435,18367.521,10516.591,18448.671,156.401,174.511,357.201
"Paraiso do Tocantins","10°11' 16.9'' S","48°40' 54.6'' W",2021,"Latossolo","P98Y21IPRO",3,5017.09934506431,"IPRO",8.2,2020-11-04,112,"Media/argilosa",-10.1880277777778,-48.6818333333333,2021-02-24,"Medio","Medio",34,-1.2,"LaNina","ModerateLaNina",417.444636363636,420.6646,419.288954545455,21.1325909090909,21.3298,17.0191818181818,9.81839253384272,9.85411886146895,7.83302965915814,0.766773809523809,0.712009523809524,0.673997835497836,11.3157727272727,11.1414,11.0428181818182,-6.26184707929727,-2.87171886146895,0.287152159023683,68.7280454545455,74.391,79.8614545454545,39.3634193241966,39.4905103019341,39.4556333878576,0.222550642200942,0.209924510725724,0.201466899053145,33.5064545454545,31.5826,30.1832727272727,27.7203181818182,26.9806,25.9469090909091,22.6580454545455,22.2818,22.0846363636364,10.8494090909091,9.3018,8.09963636363636,20.6796363636364,21.5986,21.9062272727273,1.53920415073538,1.10192267631691,0.854893852450538,1.89736363636364,1.2182,1.4435,18367.521,10516.591,18448.671,156.401,174.511,357.201
"Paraiso do Tocantins","10°11' 16.9'' S","48°40' 54.6'' W",2021,"Latossolo","P98Y21IPRO",4,6915.11936339523,"IPRO",8.2,2020-11-04,112,"Media/argilosa",-10.1880277777778,-48.6818333333333,2021-02-24,"Medio","Medio",34,-1.2,"LaNina","ModerateLaNina",417.444636363636,420.6646,419.288954545455,21.1325909090909,21.3298,17.0191818181818,9.81839253384272,9.85411886146895,7.83302965915814,0.766773809523809,0.712009523809524,0.673997835497836,11.3157727272727,11.1414,11.0428181818182,-6.26184707929727,-2.87171886146895,0.287152159023683,68.7280454545455,74.391,79.8614545454545,39.3634193241966,39.4905103019341,39.4556333878576,0.222550642200942,0.209924510725724,0.201466899053145,33.5064545454545,31.5826,30.1832727272727,27.7203181818182,26.9806,25.9469090909091,22.6580454545455,22.2818,22.0846363636364,10.8494090909091,9.3018,8.09963636363636,20.6796363636364,21.5986,21.9062272727273,1.53920415073538,1.10192267631691,0.854893852450538,1.89736363636364,1.2182,1.4435,18367.521,10516.591,18448.671,156.401,174.511,357.201
"Paraiso do Tocantins","10°11' 16.9'' S","48°40' 54.6'' W",2021,"Latossolo","P98Y21IPRO",1,5022.85677386026,"IPRO",8.2,2020-11-04,112,"Media/argilosa",-10.1880277777778,-48.6818333333333,2021-02-24,"Medio","Medio",34,-1.2,"LaNina","ModerateLaNina",417.444636363636,420.6646,419.288954545455,21.1325909090909,21.3298,17.0191818181818,9.81839253384272,9.85411886146895,7.83302965915814,0.766773809523809,0.712009523809524,0.673997835497836,11.3157727272727,11.1414,11.0428181818182,-6.26184707929727,-2.87171886146895,0.287152159023683,68.7280454545455,74.391,79.8614545454545,39.3634193241966,39.4905103019341,39.4556333878576,0.222550642200942,0.209924510725724,0.201466899053145,33.5064545454545,31.5826,30.1832727272727,27.7203181818182,26.9806,25.9469090909091,22.6580454545455,22.2818,22.0846363636364,10.8494090909091,9.3018,8.09963636363636,20.6796363636364,21.5986,21.9062272727273,1.53920415073538,1.10192267631691,0.854893852450538,1.89736363636364,1.2182,1.4435,18367.521,10516.591,18448.671,156.401,174.511,357.201
"Paraiso do Tocantins","10°11' 16.9'' S","48°40' 54.6'' W",2021,"Latossolo","P98Y31IPRO",2,4575.61339522546,"IPRO",8.3,2020-11-04,115,"Media/argilosa",-10.1880277777778,-48.6818333333333,2021-02-27,"Medio","Medio",36,-1.2,"LaNina","ModerateLaNina",417.444636363636,420.6646,418.912914893617,21.1325909090909,21.3298,16.9635531914894,9.81839253384272,9.85411886146895,7.80367797204459,0.766773809523809,0.712009523809524,0.669900709219858,11.3157727272727,11.1414,11.0203617021277,-6.26184707929727,-2.87171886146895,0.837470964125622,68.7280454545455,74.391,80.3303617021277,39.3634193241966,39.4905103019341,39.4210119322167,0.222550642200942,0.209924510725724,0.200596330480327,33.5064545454545,31.5826,30.0561063829787,27.7203181818182,26.9806,25.8512127659574,22.6580454545455,22.2818,22.0397234042553,10.8494090909091,9.3018,8.0173829787234,20.6796363636364,21.5986,21.9152553191489,1.53920415073538,1.10192267631691,0.834579800695461,1.89736363636364,1.2182,1.43823404255319,18367.521,10516.591,19688.861,156.401,174.511,406.041
"Paraiso do Tocantins","10°11' 16.9'' S","48°40' 54.6'' W",2021,"Latossolo","P98Y31IPRO",3,3361.85344827586,"IPRO",8.3,2020-11-04,115,"Media/argilosa",-10.1880277777778,-48.6818333333333,2021-02-27,"Medio","Medio",36,-1.2,"LaNina","ModerateLaNina",417.444636363636,420.6646,418.912914893617,21.1325909090909,21.3298,16.9635531914894,9.81839253384272,9.85411886146895,7.80367797204459,0.766773809523809,0.712009523809524,0.669900709219858,11.3157727272727,11.1414,11.0203617021277,-6.26184707929727,-2.87171886146895,0.837470964125622,68.7280454545455,74.391,80.3303617021277,39.3634193241966,39.4905103019341,39.4210119322167,0.222550642200942,0.209924510725724,0.200596330480327,33.5064545454545,31.5826,30.0561063829787,27.7203181818182,26.9806,25.8512127659574,22.6580454545455,22.2818,22.0397234042553,10.8494090909091,9.3018,8.0173829787234,20.6796363636364,21.5986,21.9152553191489,1.53920415073538,1.10192267631691,0.834579800695461,1.89736363636364,1.2182,1.43823404255319,18367.521,10516.591,19688.861,156.401,174.511,406.041
"Paraiso do Tocantins","10°11' 16.9'' S","48°40' 54.6'' W",2021,"Latossolo","P98Y31IPRO",4,5550.80049261084,"IPRO",8.3,2020-11-04,115,"Media/argilosa",-10.1880277777778,-48.6818333333333,2021-02-27,"Medio","Medio",36,-1.2,"LaNina","ModerateLaNina",417.444636363636,420.6646,418.912914893617,21.1325909090909,21.3298,16.9635531914894,9.81839253384272,9.85411886146895,7.80367797204459,0.766773809523809,0.712009523809524,0.669900709219858,11.3157727272727,11.1414,11.0203617021277,-6.26184707929727,-2.87171886146895,0.837470964125622,68.7280454545455,74.391,80.3303617021277,39.3634193241966,39.4905103019341,39.4210119322167,0.222550642200942,0.209924510725724,0.200596330480327,33.5064545454545,31.5826,30.0561063829787,27.7203181818182,26.9806,25.8512127659574,22.6580454545455,22.2818,22.0397234042553,10.8494090909091,9.3018,8.0173829787234,20.6796363636364,21.5986,21.9152553191489,1.53920415073538,1.10192267631691,0.834579800695461,1.89736363636364,1.2182,1.43823404255319,18367.521,10516.591,19688.861,156.401,174.511,406.041
"Paraiso do Tocantins","10°11' 16.9'' S","48°40' 54.6'' W",2021,"Latossolo","P98Y31IPRO",1,5554.50896879351,"IPRO",8.3,2020-11-04,115,"Media/argilosa",-10.1880277777778,-48.6818333333333,2021-02-27,"Medio","Medio",36,-1.2,"LaNina","ModerateLaNina",417.444636363636,420.6646,418.912914893617,21.1325909090909,21.3298,16.9635531914894,9.81839253384272,9.85411886146895,7.80367797204459,0.766773809523809,0.712009523809524,0.669900709219858,11.3157727272727,11.1414,11.0203617021277,-6.26184707929727,-2.87171886146895,0.837470964125622,68.7280454545455,74.391,80.3303617021277,39.3634193241966,39.4905103019341,39.4210119322167,0.222550642200942,0.209924510725724,0.200596330480327,33.5064545454545,31.5826,30.0561063829787,27.7203181818182,26.9806,25.8512127659574,22.6580454545455,22.2818,22.0397234042553,10.8494090909091,9.3018,8.0173829787234,20.6796363636364,21.5986,21.9152553191489,1.53920415073538,1.10192267631691,0.834579800695461,1.89736363636364,1.2182,1.43823404255319,18367.521,10516.591,19688.861,156.401,174.511,406.041
"Paraiso do Tocantins","10°11' 16.9'' S","48°40' 54.6'' W",2021,"Latossolo","RK7518IPRO",1,4642.74083196497,"IPRO",7.5,2020-11-04,95,"Media/argilosa",-10.1880277777778,-48.6818333333333,2021-02-07,"Precoce","Super Precoce",43,-1.2,"LaNina","ModerateLaNina",417.444636363636,420.6646,420.372111111111,21.1325909090909,21.3298,18.9858148148148,9.81839253384272,9.85411886146895,8.75924976444283,0.766773809523809,0.712009523809524,0.699456790123457,11.3157727272727,11.1414,11.181,-6.26184707929727,-2.87171886146895,-1.96021272740579,68.7280454545455,74.391,76.8202592592593,39.3634193241966,39.4905103019341,39.5689416448413,0.222550642200942,0.209924510725724,0.206968877993074,33.5064545454545,31.5826,30.9761851851852,27.7203181818182,26.9806,26.5269259259259,22.6580454545455,22.2818,22.361,10.8494090909091,9.3018,8.61618518518518,20.6796363636364,21.5986,21.7824814814815,1.53920415073538,1.10192267631691,0.993470222893534,1.89736363636364,1.2182,1.37840740740741,18367.521,10516.591,11350.021,156.401,174.511,183.521
"Paraiso do Tocantins","10°11' 16.9'' S","48°40' 54.6'' W",2021,"Latossolo","RK7518IPRO",2,5309.18203688853,"IPRO",7.5,2020-11-04,95,"Media/argilosa",-10.1880277777778,-48.6818333333333,2021-02-07,"Precoce","Super Precoce",43,-1.2,"LaNina","ModerateLaNina",417.444636363636,420.6646,420.372111111111,21.1325909090909,21.3298,18.9858148148148,9.81839253384272,9.85411886146895,8.75924976444283,0.766773809523809,0.712009523809524,0.699456790123457,11.3157727272727,11.1414,11.181,-6.26184707929727,-2.87171886146895,-1.96021272740579,68.7280454545455,74.391,76.8202592592593,39.3634193241966,39.4905103019341,39.5689416448413,0.222550642200942,0.209924510725724,0.206968877993074,33.5064545454545,31.5826,30.9761851851852,27.7203181818182,26.9806,26.5269259259259,22.6580454545455,22.2818,22.361,10.8494090909091,9.3018,8.61618518518518,20.6796363636364,21.5986,21.7824814814815,1.53920415073538,1.10192267631691,0.993470222893534,1.89736363636364,1.2182,1.37840740740741,18367.521,10516.591,11350.021,156.401,174.511,183.521
"Paraiso do Tocantins","10°11' 16.9'' S","48°40' 54.6'' W",2021,"Latossolo","RK7518IPRO",3,5142.20302026973,"IPRO",7.5,2020-11-04,95,"Media/argilosa",-10.1880277777778,-48.6818333333333,2021-02-07,"Precoce","Super Precoce",43,-1.2,"LaNina","ModerateLaNina",417.444636363636,420.6646,420.372111111111,21.1325909090909,21.3298,18.9858148148148,9.81839253384272,9.85411886146895,8.75924976444283,0.766773809523809,0.712009523809524,0.699456790123457,11.3157727272727,11.1414,11.181,-6.26184707929727,-2.87171886146895,-1.96021272740579,68.7280454545455,74.391,76.8202592592593,39.3634193241966,39.4905103019341,39.5689416448413,0.222550642200942,0.209924510725724,0.206968877993074,33.5064545454545,31.5826,30.9761851851852,27.7203181818182,26.9806,26.5269259259259,22.6580454545455,22.2818,22.361,10.8494090909091,9.3018,8.61618518518518,20.6796363636364,21.5986,21.7824814814815,1.53920415073538,1.10192267631691,0.993470222893534,1.89736363636364,1.2182,1.37840740740741,18367.521,10516.591,11350.021,156.401,174.511,183.521
